master_metadata_album_artist_name,master_metadata_track_name,danceability,energy,valence,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,key
The Internet,Just Sayin/I Tried,,,,,,,,,,,
The Internet,For the World (feat. James Fauntleroy),,,,,,,,,,,
The Internet,Girl (feat. KAYTRANADA),0.568,0.42,0.4529999999999999,-11.169,0.0,0.276,0.536,0.124,0.1009999999999999,159.78,7.0
The Internet,Somthing's Missing,,,,,,,,,,,
The Internet,Partners in Crime Part Three,,,,,,,,,,,
Lil Uzi Vert,Right Now,0.524,0.967,0.731,-3.322,1.0,0.0392,0.000289,7.41e-06,0.324,116.273,8.0
The Internet,Penthouse Cloud,,,,,,,,,,,
Frank Ocean,Pretty Sweet,,,,,,,,,,,
Leon Thomas,VIBES DON'T LIE,,,,,,,,,,,
Venna,June's Cry,,,,,,,,,,,
That Franco,KNOWUBETTER,,,,,,,,,,,
Soul Legend,u can get it,,,,,,,,,,,
Ella Rosa,ur face (Indigo Eyes Remix),,,,,,,,,,,
Lemonade Baby,Slaaay,,,,,,,,,,,
That Franco,REALLYLOVE,,,,,,,,,,,
Soul Legend,what i feel,,,,,,,,,,,
Future,Young Metro,,,,,,,,,,,
MAKS (FR),Mistral,0.5539999999999999,0.1689999999999999,0.036,-10.602,1.0,0.0336,0.515,0.865,0.314,120.014,0.0
Tyla,Water,0.816,0.245,0.187,-15.617,0.0,0.414,0.616,0.000813,0.127,140.04,0.0
khxznq,d4vd - celeste,,,,,,,,,,,
9DAYS,HOLD ON IT (PUZZLE),,,,,,,,,,,
Odeal,Repercussions,,,,,,,,,,,
3ee,PDA,,,,,,,,,,,
Olamide,KANA,,,,,,,,,,,
Trippie Redd,Hate Me (feat. YoungBoy Never Broke Again),,,,,,,,,,,
Ken Carson,2000,,,,,,,,,,,
Juice WRLD,I'll Be Fine,0.523,0.6779999999999999,0.2769999999999999,-6.071000000000001,1.0,0.0692,0.000616,0.0,0.142,159.909,8.0
mznpb,1600,,,,,,,,,,,
kelseyi,Dummy Man,,,,,,,,,,,
DC The Don,MET AT A PARTY,,,,,,,,,,,
Lil Uzi Vert,We Good,,,,,,,,,,,
frezickos,Blowed Da Whistle,,,,,,,,,,,
J Balvin,COMO UN BEBÉ,,,,,,,,,,,
Tyla,Truth or Dare,,,,,,,,,,,
CKay,Anya Mmiri,,,,,,,,,,,
Asake,MMS,,,,,,,,,,,
Childish Gambino,Fire Fly,0.6729999999999999,0.887,0.484,-4.121,0.0,0.22,0.146,0.0,0.272,174.968,11.0
Frank Ocean,Biking,0.6729999999999999,0.4629999999999999,0.268,-7.247000000000001,1.0,0.191,0.6809999999999999,4.9000000000000005e-06,0.0907,147.981,2.0
Kanye West,Roses,0.483,0.861,0.092,-4.58,0.0,0.0283,0.00359,0.281,0.247,209.962,9.0
Bruno Mars,After Last Night (with Thundercat & Bootsy Collins),,,,,,,,,,,
Malcolm Todd,On My Shoulder,,,,,,,,,,,
Bruno Mars,Fly As Me,,,,,,,,,,,
Freddie Gibbs,Babies & Fools (feat. Conway the Machine),,,,,,,,,,,
Malcolm Todd,Cute Shirt (Interlude),,,,,,,,,,,
Playboi Carti,CHARGE DEM HOES A FEE (with Future & Travis Scott),,,,,,,,,,,
Ron Suno,Jungle Fever (feat. J.P.),,,,,,,,,,,
Panchiko,D>E>A>T>H>M>E>T>A>L,,,,,,,,,,,
Saint Etienne,Only Love Can Break Your Heart - Masters at Work Mix,,,,,,,,,,,
lil hero,Hero Rider Jeans (Dun Dun Dun),,,,,,,,,,,
Lou Phelps,Come Inside (Kaytranada Edit),,,,,,,,,,,
Chris Patrick,Ramen Noodles,,,,,,,,,,,
JACK MARLOW,Sweet Talker,,,,,,,,,,,
Stunna 4 Vegas,Yunnnn,,,,,,,,,,,
Mel Blue,Diamonds,0.7709999999999999,0.579,0.196,-8.318,0.0,0.226,0.638,0.0,0.141,115.051,1.0
Destroy Lonely,open it up (with Ken Carson),,,,,,,,,,,
The Marías,Ay No Puedo,,,,,,,,,,,
Kali Uchis,Simple,,,,,,,,,,,
Quelle Rox,apareces de la nada,,,,,,,,,,,
Paco,LOSE YOURSELF.,,,,,,,,,,,
Empire Of The Sun,Half Mast,,,,,,,,,,,
Tate McRae,Sports car,,,,,,,,,,,
Michael Jackson,Smooth Criminal - 2012 Remaster,,,,,,,,,,,
Aminé,I Think It's You,,,,,,,,,,,
Gunna,treesh,,,,,,,,,,,
A$AP Rocky,Shittin' Me,,,,,,,,,,,
Playboi Carti,FINE SHIT,,,,,,,,,,,
Concrete Boys,"POINT ME TO IT (feat. Lil Yachty, Camo!)",,,,,,,,,,,
Future,Heart In Pieces,,,,,,,,,,,
Destroy Lonely,BERGDORF,,,,,,,,,,,
Don Toliver,Luckily I’m Having (feat. Teezo Touchdown),,,,,,,,,,,
Lady Gaga,Die With A Smile,,,,,,,,,,,
Kendrick Lamar,meet the grahams,,,,,,,,,,,
Trippie Redd,Dark Knight Dummo (feat. Travis Scott),0.28,0.821,0.254,-2.864,0.0,0.111,0.1669999999999999,0.0,0.139,181.444,8.0
aura$,4100 One Mic freestyle,,,,,,,,,,,
Childish Gambino,In The Night (feat. Jorja Smith & Amaarae),,,,,,,,,,,
Afro B,Drogba (Joanna),,,,,,,,,,,
Amaarae,Big Steppa,0.8140000000000001,0.6709999999999999,0.503,-6.214,1.0,0.435,0.518,9.69e-06,0.0631,170.99,7.0
Chris Brown,Sensational (feat. Davido & Lojay),,,,,,,,,,,
Midas the Jagaban,Party With A Jagaban,,,,,,,,,,,
Babyboy AV,Confession,,,,,,,,,,,
Oxlade,KU LO SA - A COLORS SHOW,,,,,,,,,,,
Wizkid,Ojuelegba,,,,,,,,,,,
Omah Lay,soso,,,,,,,,,,,
AJ Tracey,FYN,,,,,,,,,,,
Denzel Curry,STILL IN THE PAINT (with LAZER DIM 700 & Bktherula),,,,,,,,,,,
Don Toliver,TORE UP,,,,,,,,,,,
Juice WRLD,Cigarettes,0.698,0.71,0.2269999999999999,-9.279,1.0,0.0575,0.222,0.000669,0.109,204.094,8.0
Lil Uzi Vert,Endless Fashion (feat. Nicki Minaj),,,,,,,,,,,
Clairo,Softly,,,,,,,,,,,
Sabrina Carpenter,Don’t Smile,,,,,,,,,,,
Victony,Kolomental,,,,,,,,,,,
Nao,Drive and Disconnect,,,,,,,,,,,
Tems,The Key,,,,,,,,,,,
Future,Throw Away,,,,,,,,,,,
Daniel Caesar,OPEN UP,,,,,,,,,,,
Daniel Caesar,TOO DEEP TO TURN BACK,,,,,,,,,,,
Smino,Matinee,,,,,,,,,,,
Smino,"Pro Freak (with Doechii, Fatman Scoop)",,,,,,,,,,,
Smino,"Modennaminute (with Lucky Daye, Phoelix)",,,,,,,,,,,
Sonder,One Night Only,0.8740000000000001,0.405,0.777,-5.783,1.0,0.0677,0.278,0.000873,0.142,119.991,4.0
Sonder,Someone New,,,,,,,,,,,
Laufey,Falling Behind,,,,,,,,,,,
Drake,Summers Over Interlude,0.6990000000000001,0.255,0.242,-8.647,0.0,0.0303,0.405,0.00242,0.0985,132.031,4.0
So Supa,Dumb Crasy,,,,,,,,,,,
Terrace Martin,Beige,,,,,,,,,,,
Thundercat,Dragonball Durag,,,,,,,,,,,
KAYTRANADA,Need It (feat. Masego),,,,,,,,,,,
Destroy Lonely,if looks could kill,,,,,,,,,,,
Flo Milli,Never Lose Me,,,,,,,,,,,
KAYTRANADA,Look Easy,,,,,,,,,,,
KAYTRANADA,Puff Lah,,,,,,,,,,,
D.O.D,Sleepless,0.4029999999999999,0.7490000000000001,0.21,-6.652,1.0,0.0389,0.00197,0.424,0.461,128.115,1.0
kryptogram,How Long Have You Been Away?,,,,,,,,,,,
RSCL,Lost,0.6709999999999999,0.417,0.113,-7.87,1.0,0.102,0.0737,0.0,0.106,150.026,0.0
Shiba San,I Wanna - Tchami Remix,,,,,,,,,,,
RAYE,Escapism. - Sped Up,,,,,,,,,,,
Fred again..,adore u,,,,,,,,,,,
Route 94,My Love,0.623,0.21,0.154,-15.69,0.0,0.0819999999999999,0.355,0.873,0.151,120.418,8.0
Masego,Tadow,,,,,,,,,,,
Eliza Rose,B.O.T.A. (Baddest Of Them All) - Edit,,,,,,,,,,,
Frank Ocean,Lost,0.6709999999999999,0.417,0.113,-7.87,1.0,0.102,0.0737,0.0,0.106,150.026,0.0
Tame Impala,Nangs,,,,,,,,,,,
KAYTRANADA,Vex Oh feat. GoldLink & Ari PenSmith,,,,,,,,,,,
Fabich,Ecstasy - Mixed,,,,,,,,,,,
KAYTRANADA,CHANCES,0.835,0.527,0.611,-7.272,0.0,0.128,0.204,0.000423,0.283,212.006,7.0
Teyana Taylor,Rose In Harlem,,,,,,,,,,,
Maverick Sabre,Slow Down,0.731,0.857,0.691,-13.358,1.0,0.19,0.0798,8.8e-06,0.0772,191.758,9.0
James Hype,Ferrari,,,,,,,,,,,
Tom Santa,Rainfall (Praise You),,,,,,,,,,,
Tems,Damages,,,,,,,,,,,
SZA,Gone Girl,0.677,0.7140000000000001,0.355,-5.6370000000000005,1.0,0.0287,0.162,0.0,0.0717,189.912,11.0
KAYTRAMINÉ,Who He Iz,,,,,,,,,,,
iWhinky,Been Gettin' Money,,,,,,,,,,,
Trippie Redd,Bust Down Deux (feat. Youv Dee),,,,,,,,,,,
BabyTron,Ex,0.763,0.537,0.426,-7.018,0.0,0.246,0.231,0.0,0.109,147.02,9.0
GoldLink,Summatime (feat. Wale & Radiant Children),,,,,,,,,,,
Sexyy Red,Shake Yo Dreads,,,,,,,,,,,
GloRilla,Yeah Glo!,,,,,,,,,,,
KAYTRAMINÉ,STFU3,,,,,,,,,,,
j-hope,on the street (with J. Cole),,,,,,,,,,,
Travis Scott,goosebumps,0.89,0.74,0.436,-4.303,1.0,0.223,0.318,1.17e-05,0.244,130.012,1.0
Ralph Castelli,Morning Sex,,,,,,,,,,,
Steve Lacy,Dark Red,0.603,0.7829999999999999,0.775,-4.023,1.0,0.062,0.449,7.96e-06,0.119,172.041,6.0
MAX,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),,,,,,,,,,,
hbkaddict,Rental,0.672,0.452,0.514,-7.947,1.0,0.0738,0.1939999999999999,0.0,0.251,164.024,0.0
Young Thug,Uncle M,,,,,,,,,,,
Ski Mask The Slump God,Shibuya,,,,,,,,,,,
Flo Milli,Never Lose Me (feat. SZA & Cardi B),,,,,,,,,,,
Pitbull,Fireball (feat. John Ryan),,,,,,,,,,,
SwayUOE,Geeked Up,,,,,,,,,,,
iann dior,crack another seal,,,,,,,,,,,
rareist,Watch This,0.511,0.7709999999999999,0.677,-3.0660000000000003,1.0,0.255,0.00717,0.0,0.162,166.787,1.0
Metro Boomin,Lock On Me (with Travis Scott & Future),,,,,,,,,,,
Mike Gip,DANCE 4 U,,,,,,,,,,,
Jorja Smith,GO GO GO (Feat. Josman),,,,,,,,,,,
Future,Ice Attack,,,,,,,,,,,
Future,Type Shit,,,,,,,,,,,
Sexyy Red,Get It Sexyy,,,,,,,,,,,
Travis Scott,CIRCUS MAXIMUS (feat. The Weeknd & Swae Lee),,,,,,,,,,,
Future,Claustrophobic,,,,,,,,,,,
Lil Snvrk,#2CERTIFIED,,,,,,,,,,,
Future,Runnin Outta Time,,,,,,,,,,,
SEVENTEEN,THANKS,,,,,,,,,,,
NewJeans,Get Up,0.485,0.917,0.1969999999999999,-8.291,0.0,0.4379999999999999,0.3879999999999999,0.24,0.223,144.041,0.0
LE SSERAFIM,EASY (English ver.),,,,,,,,,,,
Jungle,You Ain't No Celebrity,,,,,,,,,,,
Jungle,Coming Back,,,,,,,,,,,
Gunna,Car Sick (feat. NAV & Metro Boomin),0.8590000000000001,0.573,0.4,-6.24,1.0,0.387,0.1009999999999999,0.0,0.0922,150.003,7.0
Gunna,Oh Okay (feat. Young Thug & Lil Baby),0.889,0.516,0.732,-8.852,1.0,0.327,0.372,0.0,0.0926,140.005,8.0
Jungle,Good At Breaking Hearts,,,,,,,,,,,
Jungle,Pretty Little Thing,,,,,,,,,,,
Madoniz,Dip,,,,,,,,,,,
Trippie Redd,No Honorable Mention (feat. Quavo),,,,,,,,,,,
Future,Everyday Hustle,,,,,,,,,,,
Don Toliver,Time Heals All,,,,,,,,,,,
Lil Uzi Vert,UnFazed (feat. The Weeknd),0.778,0.7070000000000001,0.4579999999999999,-3.606,0.0,0.0746,0.0459,0.0,0.111,126.684,4.0
Barry Can't Swim,El Layali,,,,,,,,,,,
Esbe,Darling,,,,,,,,,,,
berlioz,hot house,,,,,,,,,,,
KAYTRANADA,Stuntin,,,,,,,,,,,
Drake,Jumbotron Shit Poppin,,,,,,,,,,,
Don Toliver,Leather Coat,,,,,,,,,,,
Young Nudy,Fish & Chips,,,,,,,,,,,
Chance the Rapper,Cocoa Butter Kisses,0.679,0.645,0.203,-7.777,0.0,0.222,0.0518,0.0,0.145,125.795,6.0
kayhos,Confide,,,,,,,,,,,
Camila Cabello,I LUV IT (feat. Playboi Carti),,,,,,,,,,,
iann dior,Searching (feat. phem),,,,,,,,,,,
Travis Scott,K-POP,,,,,,,,,,,
Tems,These Days,0.6679999999999999,0.4579999999999999,0.347,-8.725,0.0,0.0303,0.659,0.000105,0.248,149.974,4.0
DJ Taj,All Mine (Jersey Club),,,,,,,,,,,
The Internet,Hold On,0.424,0.937,0.156,-5.354,1.0,0.0769,0.000884,0.0,0.113,137.861,1.0
Khamari,These Four Walls,,,,,,,,,,,
Kendrick Lamar,Poetic Justice,0.779,0.5720000000000001,0.647,-9.985,0.0,0.3779999999999999,0.157,0.0,0.246,135.95600000000002,6.0
KAYTRAMINÉ,EYE,,,,,,,,,,,
Cochise,Hollow,0.632,0.665,0.1989999999999999,-9.957,1.0,0.231,0.0782,1.04e-06,0.108,176.01,6.0
Concrete Boys,WHERE YO DADDY? (feat. KARRAHBOOO),,,,,,,,,,,
Concrete Boys,"DIALED IN (feat. Draft Day, Camo!)",,,,,,,,,,,
Concrete Boys,"PLAYA WALKIN (feat. Lil Yachty, Dc2trill)",,,,,,,,,,,
Concrete Boys,LA REID (feat. Lil Yachty),,,,,,,,,,,
Yagi B,EOS,,,,,,,,,,,
Miyuze,No More Excuses - Drill,,,,,,,,,,,
Future,Slimed In,,,,,,,,,,,
¥$,VULTURES,,,,,,,,,,,
Homixide Gang,55 Lifestyle,,,,,,,,,,,
Car Seat Headrest,Drunk Drivers/Killer Whales,,,,,,,,,,,
Jung Kook,Seven (feat. Latto),,,,,,,,,,,
Aminé,Blinds,,,,,,,,,,,
Dave,Mercury,,,,,,,,,,,
Young Nudy,At The Traphouse,,,,,,,,,,,
French 79,Lovin' Feeling,,,,,,,,,,,
Saintt,Wdym,,,,,,,,,,,
PARTYNEXTDOOR,L o s e M y M i n d,,,,,,,,,,,
Concrete Boys,"NOT DA 2 (feat. Lil Yachty, KARRAHBOOO)",,,,,,,,,,,
Concrete Boys,"2 HANDS 2 EYES 10 WHIPS/RENT DUE (feat. Lil Yachty, Camo!, Draft Day, KARRAHBOOO, Dc2trill)",,,,,,,,,,,
Destin Laurel,bussin' (Brock's Method) - Stick Em 2k20 Remix,,,,,,,,,,,
Fireboy DML,Like I Do,,,,,,,,,,,
Concrete Boys,M.O.B. (feat. Lil Yachty),,,,,,,,,,,
Metronomy,The Look,,,,,,,,,,,
Chief Keef,DAMN SHORTY (feat. Sexyy Red),,,,,,,,,,,
Bad Bunny,Ojitos Lindos,,,,,,,,,,,
SwayUOE,Slide,0.866,0.503,0.3289999999999999,-9.157,1.0,0.191,0.00386,0.0,0.0615,106.036,9.0
Lil Uzi Vert,Amped,,,,,,,,,,,
Cochise,JACKPOT,,,,,,,,,,,
berlioz,nyc in 1940,,,,,,,,,,,
Cortisa Star,Fun,,,,,,,,,,,
Tommy Richman,MILLION DOLLAR BABY,,,,,,,,,,,
PARTYNEXTDOOR,C o n t r o l,,,,,,,,,,,
Gunna,prada dem (feat. Offset),,,,,,,,,,,
iann dior,Darkside (feat. Travis Barker),,,,,,,,,,,
Fabolous,Young'n,,,,,,,,,,,
Lil Uzi Vert,Pluto to Mars,,,,,,,,,,,
Ghostluvme,Fact (feat. Lil Uzi Vert),,,,,,,,,,,
R. Kelly,Step In the Name of Love,,,,,,,,,,,
Gunna,whatsapp (wassam),,,,,,,,,,,
Destroy Lonely,<3MYGNG,,,,,,,,,,,
Destroy Lonely,VTMNTSCOAT,,,,,,,,,,,
Destroy Lonely,SOARIN,,,,,,,,,,,
Destroy Lonely,LNLY,,,,,,,,,,,
Destroy Lonely,ONTHETABLE,,,,,,,,,,,
Fred again..,Marea (we’ve lost dancing),,,,,,,,,,,
Stardust,Music Sounds Better With You - Radio Edit,,,,,,,,,,,
Kendrick Lamar,Not Like Us,,,,,,,,,,,
Lil Tecca,SHOW ME UP,,,,,,,,,,,
Lil Tecca,Number 2,,,,,,,,,,,
Lil Tecca,Never Last,,,,,,,,,,,
BabyTron,Jesus Shuttlesworth,,,,,,,,,,,
Trouble,Bring It Back (with Mike WiLL Made-It feat. Drake),,,,,,,,,,,
Drake,Thank Me Now,,,,,,,,,,,
Young Stoner Life,I Like (feat. Karlae & Coi Leray),,,,,,,,,,,
Young Stoner Life,WokStar (feat. Strick & Skepta),,,,,,,,,,,
Young Stoner Life,Superstar (feat. Future),,,,,,,,,,,
Young Stoner Life,"Really Be Slime (feat. YNW Melly, Bslime & FN DaDealer)",,,,,,,,,,,
Young Stoner Life,Trance (feat. Karlae & Yung Bleu),,,,,,,,,,,
Young Stoner Life,Moon Man (feat. Strick & Kid Cudi),,,,,,,,,,,
Young Stoner Life,Como Te Llama (feat. HiDoraah),,,,,,,,,,,
Young Stoner Life,Reckless (feat. Dolly White),,,,,,,,,,,
Young Stoner Life,My City Remix (feat. YTB Trench),,,,,,,,,,,
Don Toliver,Diva,0.757,0.655,0.897,-7.117999999999999,0.0,0.15,0.0759,0.0,0.0743,153.912,6.0
Don Toliver,Around,0.621,0.285,0.0383,-16.423,0.0,0.0329,0.623,0.88,0.0863,109.943,9.0
Young Stoner Life,Mil in Vegas (feat. NAV),,,,,,,,,,,
Young Stoner Life,Yessirskii (feat. MEGO),,,,,,,,,,,
Young Stoner Life,Mack Truck (feat. Jim Jones),,,,,,,,,,,
Young Stoner Life,"Mob Ties Remix (feat. Unfoonk, 24Heavy, Future & YTB Trench)",,,,,,,,,,,
Julio Foolio,Av6,,,,,,,,,,,
Lil Yachty,Don’t Even Bother (feat. Veeze & Baby Smoove) - 1,,,,,,,,,,,
Childish Gambino,I. The Worst Guys,0.613,0.684,0.3989999999999999,-6.488,0.0,0.104,0.0534,0.0,0.0662,194.056,5.0
J. Cole,Immortal,0.5539999999999999,0.799,0.237,-4.082,0.0,0.098,0.0008349999999999,0.755,0.3279999999999999,153.97,9.0
SSGKobe,listen before you indulge,,,,,,,,,,,
SSGKobe,why are you scared?,,,,,,,,,,,
SSGKobe,Calabasas - Bonus,,,,,,,,,,,
Giveon,Take Time (Interlude),,,,,,,,,,,
Giveon,When It's All Said And Done,,,,,,,,,,,
Cordae,Have Mercy,0.794,0.44,0.276,-7.861000000000001,0.0,0.131,0.0806,0.0,0.198,138.024,0.0
Cordae,Sweet Lawd - Skit,,,,,,,,,,,
Cordae,Grandma's House - Skit,,,,,,,,,,,
Cordae,Nightmares Are Real (feat. Pusha T),,,,,,,,,,,
Cordae,We Gon Make It (feat. Meek Mill),,,,,,,,,,,
Cordae,The Parables,,,,,,,,,,,
DJ Khaled,THANKFUL (feat. Lil Wayne & Jeremih),,,,,,,,,,,
DJ Khaled,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),,,,,,,,,,,
DJ Khaled,BIG PAPER (feat. Cardi B),,,,,,,,,,,
DJ Khaled,"I DID IT (feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby)",,,,,,,,,,,
DJ Khaled,LET IT GO (feat. Justin Bieber & 21 Savage),,,,,,,,,,,
DJ Khaled,"THIS IS MY YEAR (feat. A Boogie Wit Da Hoodie, Big Sean, Rick Ross & Puff Daddy)",,,,,,,,,,,
DJ Khaled,JUST BE (feat. Justin Timberlake),,,,,,,,,,,
DJ Khaled,"I CAN HAVE IT ALL (feat. Bryson Tiller, H.E.R. & Meek Mill)",,,,,,,,,,,
Brent Faiyaz,Home,0.6559999999999999,0.535,0.143,-7.468999999999999,1.0,0.0309,0.203,1.07e-05,0.114,115.012,6.0
Brent Faiyaz,Gang Over Luv,0.7809999999999999,0.2769999999999999,0.302,-9.35,1.0,0.326,0.0408,0.000339,0.0754,163.987,8.0
Brent Faiyaz,Burn One (Interlude),,,,,,,,,,,
Brent Faiyaz,Missin Out,,,,,,,,,,,
Brent Faiyaz,Stay Down,0.701,0.3389999999999999,0.144,-10.718,0.0,0.0713,0.524,0.00121,0.0675,151.976,4.0
Gunna,Paid,,,,,,,,,,,
Gunna,Invest,,,,,,,,,,,
Gunna,Don't Give Up,,,,,,,,,,,
Gunna,Dodge the Hate,,,,,,,,,,,
21 Savage,Skrrt Skrrt,,,,,,,,,,,
21 Savage,Savage Mode,0.782,0.359,0.0708,-9.335,0.0,0.283,0.1989999999999999,0.00105,0.106,143.041,0.0
21 Savage,Real Nigga,0.927,0.636,0.539,-6.191,1.0,0.161,0.0524,3.02e-05,0.139,194.472,8.0
21 Savage,Mad High,0.772,0.737,0.5329999999999999,-7.648,0.0,0.2,0.0189,9.39e-05,0.206,149.951,10.0
21 Savage,Feel It,0.721,0.513,0.31,-7.882000000000001,0.0,0.121,0.0959,0.0,0.341,124.02,7.0
21 Savage,Ocean Drive,0.779,0.635,0.669,-6.847,1.0,0.395,0.0020399999999999,0.0,0.1169999999999999,179.81799999999998,8.0
Moneybagg Yo,Memphganistan (with Kaash Paige),,,,,,,,,,,
Moneybagg Yo,Just Say Det,,,,,,,,,,,
Moneybagg Yo,GO! (with BIG30),,,,,,,,,,,
Moneybagg Yo,Shottas (Lala),,,,,,,,,,,
Moneybagg Yo,Hard For The Next (with Future),,,,,,,,,,,
Moneybagg Yo,I Believe U (feat. TripStar),,,,,,,,,,,
NLE Choppa,Final Warning,,,,,,,,,,,
NLE Choppa,Shotta Flow,0.888,0.43,0.45,-6.728,1.0,0.588,0.0785,1.58e-06,0.132,120.083,9.0
Gianni,De La Hoya,,,,,,,,,,,
Lil Baby,Voice of the Heroes,,,,,,,,,,,
Lil Baby,Still Hood,,,,,,,,,,,
Lil Baby,Man of my Word,,,,,,,,,,,
theRackz Zity,skeleton wlr,,,,,,,,,,,
Pap Chanel,Gucci Bucket Hat,,,,,,,,,,,
Vibotine,Confide,,,,,,,,,,,
Meek Mill,Fuck That Check Up (feat. Lil Uzi Vert),,,,,,,,,,,
The Kid LAROI,SO DONE,0.7190000000000001,0.598,0.303,-6.254,1.0,0.077,0.2319999999999999,0.0,0.115,142.592,9.0
iann dior,Shameless,0.757,0.638,0.769,-9.774,1.0,0.126,0.0153,0.0,0.0876,149.96,0.0
Jack Gilinsky,Lose Somebody,,,,,,,,,,,
iann dior,Sickness,,,,,,,,,,,
DeJ Loaf,Simply (feat. Lil Uzi Vert),,,,,,,,,,,
Internet Money,Lemonade - Remix,,,,,,,,,,,
Bankrol Hayden,Costa Rica (feat. The Kid LAROI) - Remix,0.89,0.53,0.644,-9.891,1.0,0.362,0.165,0.0,0.106,127.889,9.0
iann dior,crash my whip,0.7040000000000001,0.5720000000000001,0.17,-7.107,0.0,0.038,0.185,0.0,0.124,180.02599999999998,3.0
Playboi Carti,Broke Boi,,,,,,,,,,,
XXXTENTACION,Off the Wall!,0.8340000000000001,0.374,0.545,-10.173,1.0,0.3329999999999999,0.123,0.0,0.134,140.001,1.0
Ski Mask The Slump God,DAPPER DAN,,,,,,,,,,,
Keith Ape,Achoo,0.732,0.713,0.511,-7.664,0.0,0.1989999999999999,0.3,0.0,0.215,120.025,6.0
Higher Brothers,Flo Rida,,,,,,,,,,,
XXXTENTACION,4Peat,0.914,0.515,0.215,-9.934,1.0,0.356,0.0031,0.0,0.105,150.016,1.0
Ski Mask The Slump God,He Diddy!,,,,,,,,,,,
Yung Gravy,Always Saucy (with Ski Mask The Slump God & TrippythaKid),,,,,,,,,,,
Ski Mask The Slump God,Cat Piss (feat. Lil Yachty),0.862,0.521,0.373,-10.355,1.0,0.447,0.0466,5e-05,0.119,154.983,8.0
LSD,Dropped Out,,,,,,,,,,,
CAXV,The Light,0.456,0.989,0.151,-1.644,0.0,0.0991,0.00202,0.251,0.413,148.10399999999998,5.0
xarettis,Rental,0.672,0.452,0.514,-7.947,1.0,0.0738,0.1939999999999999,0.0,0.251,164.024,0.0
Playboi Carti,Flex,0.76,0.3979999999999999,0.408,-10.475,1.0,0.0953,0.273,0.0,0.0895,196.11,1.0
Pure WRLD,Cake,0.775,0.539,0.624,-4.303,1.0,0.0881,0.372,8.11e-06,0.225,144.966,5.0
TOKYO’S REVENGE,HELL BENT (with The Kid LAROI),,,,,,,,,,,
Nether.,Got My Bandz Up,,,,,,,,,,,
rareslit,fashion nova carti !*,,,,,,,,,,,
Trippie Redd,Moonlight,0.322,0.733,0.0375,-5.943,1.0,0.0342,0.286,0.934,0.23,129.969,7.0
Trippie Redd,Love Scars 4,,,,,,,,,,,
Trippie Redd,So Stressed (feat. Yung LB),0.652,0.5660000000000001,0.374,-6.73,0.0,0.0862,0.174,0.0,0.109,133.941,6.0
Trippie Redd,Excitement (feat. PARTYNEXTDOOR),,,,,,,,,,,
Trippie Redd,Mood (feat. Chris Brown),0.42,0.419,0.11,-9.189,0.0,0.0485,0.429,0.0,0.486,125.153,9.0
Trippie Redd,Pegasus,,,,,,,,,,,
Trippie Redd,V-12,,,,,,,,,,,
Trippie Redd,Spaceships (feat. Young Thug),,,,,,,,,,,
King Von,Crazy Story,0.833,0.496,0.148,-8.827,1.0,0.436,0.00999,1.99e-05,0.126,156.93200000000002,11.0
Trippie Redd,Too Fly,,,,,,,,,,,
Trippie Redd,Red Beam (feat. Sean Kingston),0.311,0.637,0.1969999999999999,-6.204,1.0,0.0754,0.0821,5.2e-06,0.11,161.856,6.0
Trippie Redd,Oomps Revenge Pt.2,0.563,0.69,0.649,-9.835,0.0,0.4479999999999999,0.251,0.0,0.445,157.95600000000002,10.0
Trippie Redd,Take One,0.657,0.613,0.485,-7.308,1.0,0.465,0.123,0.0,0.314,174.02700000000002,1.0
Trippie Redd,Don,,,,,,,,,,,
Deep Blue Something,Breakfast At Tiffany's,,,,,,,,,,,
Trippie Redd,Hell Rain (feat. Lil Wayne and HoodyBaby),0.76,0.507,0.2739999999999999,-9.933,0.0,0.0875,0.203,1.25e-05,0.105,114.854,7.0
Trippie Redd,TR666 (feat. Swae Lee),0.4,0.6759999999999999,0.354,-7.117999999999999,0.0,0.0927,0.258,2.27e-05,0.32,170.148,11.0
James Arthur,Back from the Edge,,,,,,,,,,,
James Arthur,Say You Won't Let Go,0.358,0.557,0.494,-7.398,1.0,0.059,0.695,0.0,0.0902,170.08599999999998,10.0
James Arthur,Train Wreck,,,,,,,,,,,
James Arthur,Safe Inside,,,,,,,,,,,
YoungGeneration,Tank,0.86,0.575,0.515,-7.814,1.0,0.414,0.0165,0.0,0.1009999999999999,160.211,0.0
rareslit,vlone jacket carti !*,,,,,,,,,,,
Khlaw,Rentals!,,,,,,,,,,,
The Kid LAROI,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),0.779,0.642,0.3879999999999999,-6.321000000000001,0.0,0.1159999999999999,0.0383,0.0,0.2,82.363,8.0
The Kid LAROI,ALWAYS DO,,,,,,,,,,,
The Kid LAROI,FEEL SOMETHING (feat. Marshmello),,,,,,,,,,,
The Kid LAROI,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",,,,,,,,,,,
